num_total_eo,num_nonceremonial_eo,num_eos,numdisasterdeclare,num_ceremonial_eo,num_routine_eo,num_pardon_eo,st,year,house_polarization,house_polarization_impute,senate_polarization,house_polarization_stdev,governor_election_year,gov_republican,gov_democrat,term_limited,governor_power,divided_gov1,divided_gov2,veto_proof,ln_state_income_growth,annual_salary2015,permanent_staff,governor_prior_vote,governor_party_pres_vote,average_polarization,senate_polarization_bonica,house_polarization_bonica,govfe,ln_legislative_staff,ln_legislative_salary,house_polarization_maj_pty_het,gov_party_size,rule_review_dichotomous,rule_review_scale,state_fe,num_disaster_eo,num_nonroutine_eo,panel_length,gov_time_in_office,ln_state_expenditures,maj_control_index
20,20,20,3,0,0,0,MN,1997,1.8300000429153442,1.8300000429153442,1.593999981880188,1.018890142440796,0,1,0,0,3.875,1,1,0,5.619999885559082,26906.33984375,632.8599853515625,0.6499311923980713,0.3495999872684479,1.7120000123977661,0.9615663886070251,1.5019869804382324,Minnesota-Arne Carlson,6.4518280029296875,10.200149536132812,0.35830068588256836,0.4776118993759155,1,2,23,3,3,20,7,16.63664436340332,1
19,19,19,2,0,0,0,MN,1998,1.8300000429153442,1.8300000429153442,1.593999981880188,1.018890142440796,1,1,0,0,3.875,1,1,0,8.9399995803833,26906.33984375,627.719970703125,0.6499311923980713,0.3495999872684479,1.7120000123977661,0.9615663886070251,1.5821670293807983,Minnesota-Arne Carlson,6.443686008453369,10.200149536132812,0.35830068588256836,0.46268659830093384,1,2,23,2,0,20,8,16.628662109375,1
20,20,20,1,0,0,0,MN,1999,1.906999945640564,1.906999945640564,1.5870000123977661,1.032282829284668,0,0,0,0,3.916670083999634,1,0,0,5.28000020980835,26906.33984375,622.58001708984375,0.5,0.5,1.746999979019165,NA,1.5821670293807983,Minnesota-Jesse Ventura,6.435476779937744,10.200149536132812,0.30942440032958984,NA,1,2,23,1,6,20,1,16.728395462036133,1
11,11,11,1,0,0,0,MN,2000,1.906999945640564,1.906999945640564,1.5870000123977661,1.032282829284668,0,0,0,0,3.9583399295806885,1,0,0,8.430000305175781,28234.650390625,617.44000244140625,0.5,0.5,1.746999979019165,1.651324987411499,1.6670329570770264,Minnesota-Jesse Ventura,6.427199840545654,10.248339653015137,0.30942440032958984,NA,1,2,23,1,1,20,2,16.794836044311523,1
13,13,13,1,0,0,0,MN,2001,1.9290000200271606,1.9290000200271606,1.6239999532699585,1.0441169738769531,0,0,0,0,4,1,0,0,4.099999904632568,28234.650390625,612.29998779296875,0.5,0.5,1.7764999866485596,1.651324987411499,1.6670329570770264,Minnesota-Jesse Ventura,6.418854236602783,10.248339653015137,0.3108547031879425,NA,1,2,23,1,1,20,3,16.904666900634766,1
12,12,12,1,0,0,0,MN,2002,1.9290000200271606,1.9290000200271606,1.6239999532699585,1.0441169738769531,1,0,0,0,4.25,1,0,0,2.4000000953674316,28234.650390625,607.15997314453125,0.5,0.5,1.7764999866485596,1.726999044418335,1.7263610363006592,Minnesota-Jesse Ventura,6.410438060760498,10.248339653015137,0.3108547031879425,NA,1,2,23,1,0,20,4,16.97157096862793,1
16,16,16,0,0,0,0,MN,2003,2,2,1.6729999780654907,1.0462394952774048,0,1,0,0,4.0625,1,0,0,4.679999828338623,28234.650390625,602,0.5489374995231628,0.45500001311302185,1.8365000486373901,1.726999044418335,1.7263610363006592,Minnesota-Timothy Pawlenty,6.401916980743408,10.248339653015137,0.3138507902622223,0.611940324306488,1,1,23,0,3,20,1,17.04962730407715,1
10,10,10,1,0,0,0,MN,2004,2,2,1.6729999780654907,1.0462394952774048,0,1,0,0,3.875,1,0,0,5.420000076293945,28234.650390625,600,0.5489374995231628,0.47609999775886536,1.8365000486373901,1.3285000324249268,1.8611400127410889,Minnesota-Timothy Pawlenty,6.398594856262207,10.248339653015137,0.3138507902622223,0.60447758436203,1,1,23,1,3,20,2,17.025484085083008,1
22,22,22,1,0,0,0,MN,2005,1.902999997138977,1.902999997138977,1.7059999704360962,1.0539610385894775,0,1,0,0,3.875,1,0,0,2.9800000190734863,28234.650390625,598,0.5489374995231628,0.47609999775886536,1.8044999837875366,1.3285000324249268,1.8611400127410889,Minnesota-Timothy Pawlenty,6.395261764526367,10.248339653015137,0.3226523995399475,0.5074626803398132,1,1,23,1,8,20,3,17.11018943786621,1
15,15,15,3,0,0,0,MN,2006,1.902999997138977,1.902999997138977,1.7059999704360962,1.0539610385894775,1,1,0,0,3.875,1,0,0,5.769999980926514,28235.560546875,596,0.5489374995231628,0.47609999775886536,1.8044999837875366,1.8597110509872437,1.9319360256195068,Minnesota-Timothy Pawlenty,6.3919172286987305,10.248370170593262,0.3226523995399475,0.5074626803398132,1,1,23,4,2,20,4,17.12784194946289,1
22,21,21,2,1,0,0,MN,2007,1.968000054359436,1.968000054359436,1.5859999656677246,1.023569941520691,0,1,0,0,3.875,1,1,0,5.960000038146973,28235.560546875,594,0.5051836371421814,0.47609999775886536,1.7769999504089355,1.8597110509872437,1.9319360256195068,Minnesota-Timothy Pawlenty,6.388560771942139,10.248370170593262,0.3800244927406311,0.3656716048717499,1,1,23,2,4,20,5,17.153528213500977,1
17,17,17,3,0,0,0,MN,2008,1.965999960899353,1.965999960899353,1.6059999465942383,1.0205506086349487,0,1,0,0,3.875,1,1,0,4.349999904632568,28235.560546875,592,0.5051836371421814,0.4381999969482422,1.7860000133514404,1.5320450067520142,2.125359058380127,Minnesota-Timothy Pawlenty,6.385193824768066,10.248370170593262,0.3800244927406311,0.3582090139389038,1,1,23,3,6,20,6,17.22517967224121,1
14,14,14,1,0,0,0,MN,2009,1.9539999961853027,1.9539999961853027,NA,1.0084320306777954,0,1,0,0,3.875,1,1,0,-3.7100000381469727,28235.560546875,590,0.5051836371421814,0.4381999969482422,1.9539999961853027,1.5320450067520142,2.125359058380127,Minnesota-Timothy Pawlenty,6.3818159103393555,10.248370170593262,0.3758656084537506,0.3507463037967682,1,1,23,1,3,20,7,17.26709747314453,1
19,19,18,3,0,0,0,MN,2010,1.9539999961853027,1.9539999961853027,NA,1.0084320306777954,1,1,0,0,3.875,1,1,0,4.010000228881836,28235.560546875,588,0.5051836371421814,0.4381999969482422,1.9539999961853027,2.069983959197998,2.2384109497070312,Minnesota-Timothy Pawlenty,6.3784260749816895,10.248370170593262,0.3758656084537506,0.3507463037967682,1,1,23,4,0,20,8,17.269983291625977,1
36,36,35,6,0,0,0,MN,2011,2.0959999561309814,2.0959999561309814,NA,1.0999449491500854,0,0,1,0,3.875,1,1,0,6.639999866485596,28235.560546875,586,0.5023965835571289,0.5406000018119812,2.0959999561309814,2.069983959197998,2.2384109497070312,Minnesota-Mark Dayton,6.375024795532227,10.248370170593262,0.26626649498939514,0.46268659830093384,1,1,23,8,7,20,1,17.301982879638672,1
12,12,12,3,0,0,0,MN,2012,2.0959999561309814,2.0959999561309814,NA,1.1008154153823853,0,0,1,0,3.875,1,1,0,4.579999923706055,28235.560546875,584,0.5023965835571289,0.5264999866485596,2.0959999561309814,2.164444923400879,1.9085580110549927,Minnesota-Mark Dayton,6.371612071990967,10.248370170593262,0.26626649498939514,0.4552238881587982,1,1,23,3,1,20,2,17.324350357055664,1
14,14,14,4,0,0,0,MN,2013,2.0929999351501465,2.0929999351501465,NA,1.1044310331344604,0,0,1,0,3.875,0,0,0,2.7699999809265137,28235.560546875,582,0.5023965835571289,0.5264999866485596,2.0929999351501465,2.164444923400879,1.9085580110549927,Minnesota-Mark Dayton,6.368186950683594,10.248370170593262,0.3307875990867615,0.5447760820388794,1,1,23,4,0,20,3,17.372541427612305,1
18,18,18,2,0,0,0,MN,2014,2.0929999351501465,2.0929999351501465,NA,1.1044310331344604,1,0,1,0,3.875,0,0,0,NA,28235.560546875,580,0.5023965835571289,0.5264999866485596,2.0929999351501465,2.164444923400879,1.9085580110549927,Minnesota-Mark Dayton,6.364750862121582,10.248370170593262,0.3307875990867615,0.5447760820388794,1,1,23,2,3,20,4,NA,1
17,17,17,2,0,0,0,MN,2015,NA,NA,NA,NA,0,0,1,0,3.875,1,0,0,NA,31141,578,0.5293989181518555,0.5264999866485596,NA,NA,1.9085580110549927,Minnesota-Mark Dayton,6.361301898956299,10.346309661865234,NA,0.46268659830093384,1,1,23,2,2,20,5,NA,1
9,9,9,0,0,0,0,MS,1993,NA,NA,NA,NA,0,1,0,0,3.5416500568389893,1,1,1,6.53000020980835,9067.0048828125,129,0.5164588093757629,0.4968000054359436,NA,NA,NA,Mississippi-Fordice,4.86753511428833,9.112507820129395,NA,0.180327907204628,0,0,24,0,6,19,2,15.535625457763672,1
12,12,12,0,0,0,0,MS,1994,NA,NA,NA,NA,0,1,0,0,3.5,1,1,1,8.210000038146973,9067.0048828125,130,0.5164588093757629,0.4968000054359436,NA,NA,NA,Mississippi-Fordice,4.875196933746338,9.112507820129395,NA,0.180327907204628,0,0,24,0,6,19,3,15.636348724365234,1
5,5,5,0,0,0,0,MS,1995,NA,NA,NA,NA,1,1,0,0,3.5,1,1,0,5.579999923706055,9067.0048828125,131,0.5164588093757629,0.4968000054359436,NA,NA,NA,Mississippi-Fordice,4.8828020095825195,9.112507820129395,NA,0.25409838557243347,0,0,24,0,0,19,4,15.702171325683594,1
3,3,3,0,0,0,0,MS,1996,0.8700000047683716,0.8700000047683716,0.8619999885559082,0.6575016379356384,0,1,0,1,3.5,1,1,0,6.099999904632568,9067.0048828125,132,0.5555547475814819,0.4921000003814697,0.8659999966621399,NA,NA,Mississippi-Fordice,4.8903489112854,9.112507820129395,0.4946241080760956,0.2786884903907776,0,0,24,0,1,19,5,15.82197380065918,1
6,6,6,0,0,0,0,MS,1997,0.8460000157356262,0.8460000157356262,0.8360000252723694,0.6486589312553406,0,1,0,1,3.5,1,1,0,5.630000114440918,9067.0048828125,134.57000732421875,0.5555547475814819,0.4921000003814697,0.8410000205039978,NA,NA,Mississippi-Fordice,4.909488201141357,9.112507820129395,0.48896950483322144,0.28688520193099976,0,0,24,0,3,19,6,15.896696090698242,1
8,8,8,0,0,0,0,MS,1998,0.8410000205039978,0.8410000205039978,0.8360000252723694,0.6527890563011169,0,1,0,1,3.5,1,1,0,6.059999942779541,9067.0048828125,137.13999938964844,0.5555547475814819,0.4921000003814697,0.8385000228881836,NA,NA,Mississippi-Fordice,4.928267002105713,9.112507820129395,0.4874778985977173,0.2950820028781891,0,0,24,0,3,19,7,15.958654403686523,1
10,10,5,0,0,5,0,MS,1999,0.8500000238418579,0.8500000238418579,0.8360000252723694,0.6416496634483337,1,1,0,1,3.458329916000366,1,1,0,3.509999990463257,9067.0048828125,139.7100067138672,0.5555547475814819,0.4921000003814697,0.8429999947547913,NA,NA,Mississippi-Fordice,4.9467010498046875,9.112507820129395,0.4629526138305664,0.2950820028781891,0,0,24,0,3,19,8,16.020767211914062,1
11,11,11,3,0,0,0,MS,2000,0.8569999933242798,0.8569999933242798,0.875,0.6366779208183289,0,0,1,0,3.4166600704193115,0,0,0,5.53000020980835,9067.0048828125,142.27999877929688,0.5055633783340454,0.40700000524520874,0.8659999966621399,0.6365755796432495,0.6794378757476807,Mississippi-Musgrove,4.964800834655762,9.112507820129395,0.4596911072731018,0.7049180269241333,0,0,24,3,5,19,1,16.122987747192383,1
12,11,11,1,1,0,0,MS,2001,0.8610000014305115,0.8610000014305115,0.875,0.6329700350761414,0,0,1,0,3.375,0,0,0,5.800000190734863,9067.0048828125,144.85000610351562,0.5055633783340454,0.40700000524520874,0.8679999709129333,0.6365755796432495,0.6794378757476807,Mississippi-Musgrove,4.982579231262207,9.112507820129395,0.45326030254364014,0.7049180269241333,0,0,24,1,3,19,2,16.177318572998047,1
12,11,11,0,1,0,0,MS,2002,0.8510000109672546,0.8510000109672546,0.902999997138977,0.630449116230011,0,0,1,0,3.75,0,0,0,2,9067.0048828125,147.4199981689453,0.5055633783340454,0.40700000524520874,0.8769999742507935,0.6365755796432495,1.0801630020141602,Mississippi-Musgrove,5.0000457763671875,9.112507820129395,0.45102670788764954,0.7049180269241333,0,0,24,0,4,19,3,16.254528045654297,1
7,5,5,0,2,0,0,MS,2003,0.8429999947547913,0.8429999947547913,0.9860000014305115,0.6340007185935974,1,0,1,0,3.625,0,0,0,3.890000104904175,9067.0048828125,150,0.5055633783340454,0.40700000524520874,0.9144999980926514,NA,1.0801630020141602,Mississippi-Musgrove,5.017280101776123,9.112507820129395,0.4386756122112274,0.6721311211585999,0,0,24,0,2,19,4,16.30826187133789,1
10,9,9,0,1,0,0,MS,2004,0.8960000276565552,0.8960000276565552,1.284999966621399,0.6311127543449402,0,1,0,0,3.5,1,1,0,6,9067.0048828125,152.3300018310547,0.5344340205192566,0.5943999886512756,1.090499997138977,0.8385171294212341,0.6840842962265015,Mississippi-Barbour,5.032591819763184,9.112507820129395,0.4824596047401428,0.3442623019218445,0,0,24,0,6,19,1,16.36233139038086,1
18,16,16,0,2,0,0,MS,2005,0.9010000228881836,0.9010000228881836,1.2979999780654907,0.6398202180862427,0,1,0,0,3.5,1,1,0,6.769999980926514,9067.0048828125,154.66000366210938,0.5344340205192566,0.5943999886512756,1.0994999408721924,0.8385171294212341,0.6840842962265015,Mississippi-Barbour,5.047674179077148,9.112507820129395,0.49560219049453735,0.3852458894252777,0,0,24,0,1,19,2,16.393577575683594,1
4,3,3,0,1,0,0,MS,2006,0.925000011920929,0.925000011920929,1.4240000247955322,0.6362851858139038,0,1,0,0,3.5,1,1,0,4.409999847412109,9067.0048828125,156.99000549316406,0.5344340205192566,0.5943999886512756,1.1744999885559082,0.4339652955532074,0.6143990755081177,Mississippi-Barbour,5.0625319480896,9.112507820129395,0.48580360412597656,0.3852458894252777,0,0,24,0,1,19,3,16.4934024810791,1
12,7,7,0,5,0,0,MS,2007,0.925000011920929,0.925000011920929,1.4199999570846558,0.641185462474823,1,1,0,0,3.5,1,0,0,6.130000114440918,9067.0048828125,159.32000732421875,0.5344340205192566,0.5943999886512756,1.1725000143051147,0.4339652955532074,0.6143990755081177,Mississippi-Barbour,5.077171802520752,9.112507820129395,0.4876568019390106,0.3934426009654999,0,0,24,0,3,19,4,16.642772674560547,1
4,2,2,0,2,0,0,MS,2008,1.1440000534057617,1.1440000534057617,1.3079999685287476,0.6617583632469177,0,1,0,1,3.5,1,1,0,4.650000095367432,9067.0048828125,161.64999389648438,0.5790113210678101,0.5616999864578247,1.2259999513626099,0.8318321704864502,0.9233375191688538,Mississippi-Barbour,5.091599941253662,9.112507820129395,0.4690623879432678,0.3852458894252777,0,0,24,0,0,19,5,16.635509490966797,1
16,13,13,0,3,0,0,MS,2009,1.152999997138977,1.152999997138977,1.3079999685287476,0.6604059934616089,0,1,0,1,3.5,1,1,0,-0.9700000286102295,9067.0048828125,164,0.5790113210678101,0.5616999864578247,1.2304999828338623,0.8318321704864502,0.9233375191688538,Mississippi-Barbour,5.105946063995361,9.112507820129395,0.40384870767593384,0.3934426009654999,0,0,24,0,8,19,6,16.658227920532227,1
10,6,6,0,4,0,0,MS,2010,1.152999997138977,1.152999997138977,1.3070000410079956,0.6598504781723022,0,1,0,1,3.5,1,1,0,2.3299999237060547,9067.0048828125,166.30999755859375,0.5790113210678101,0.5616999864578247,1.2300000190734863,0.5509554147720337,0.6712620854377747,Mississippi-Barbour,5.119847774505615,9.112507820129395,0.4041096866130829,0.3934426009654999,0,0,24,0,0,19,7,16.677711486816406,1
9,6,6,0,3,0,0,MS,2011,1.1330000162124634,1.1330000162124634,1.3949999809265137,0.6568791270256042,1,1,0,1,3.5,1,1,0,4.659999847412109,9067.0048828125,168.63999938964844,0.5790113210678101,0.5616999864578247,1.2640000581741333,0.5509554147720337,0.6712620854377747,Mississippi-Barbour,5.133677959442139,9.112507820129395,0.40610840916633606,0.4098361134529114,0,0,24,0,2,19,8,16.68035888671875,1
24,10,9,0,14,0,0,MS,2012,1.2799999713897705,1.2799999713897705,1.4739999771118164,0.6891031265258789,0,1,0,0,3.5,0,0,0,4.809999942779541,9067.0048828125,170.97000122070312,0.6102278828620911,0.5529000163078308,1.3769999742507935,1.267590045928955,1.0564500093460083,Mississippi-Phil Bryant,5.147319793701172,9.112507820129395,0.3698197901248932,0.5245900750160217,0,0,24,0,3,19,1,16.670434951782227,1
21,5,4,0,16,1,0,MS,2013,1.2910000085830688,1.2910000085830688,1.475000023841858,0.6900791525840759,0,1,0,0,3.5,0,0,0,2.6500000953674316,9067.0048828125,173.3000030517578,0.6102278828620911,0.5529000163078308,1.3830000162124634,1.267590045928955,1.0564500093460083,Mississippi-Phil Bryant,5.160778045654297,9.112507820129395,0.36561131477355957,0.5163934230804443,0,0,24,0,0,19,2,16.67121696472168,1
14,6,6,0,8,0,0,MS,2014,1.315999984741211,1.315999984741211,1.475000023841858,0.6968622207641602,0,1,0,0,3.5,0,0,0,NA,9067.0048828125,175.6300048828125,0.6102278828620911,0.5529000163078308,1.3954999446868896,1.267590045928955,1.0564500093460083,Mississippi-Phil Bryant,5.1740570068359375,9.112507820129395,0.27733421325683594,0.5327869057655334,0,0,24,0,4,19,3,NA,1
4,1,1,0,3,0,0,MS,2015,NA,NA,NA,NA,1,1,0,0,3.5,0,0,0,NA,10000,177.9600067138672,0.6102278828620911,0.5529000163078308,NA,NA,1.0564500093460083,Mississippi-Phil Bryant,5.187161922454834,9.210440635681152,NA,0.5409836173057556,0,0,24,0,1,19,4,NA,1
45,44,38,4,1,7,0,MO,1993,NA,NA,NA,NA,0,0,1,0,3.7291500568389893,0,0,0,4.630000114440918,20736.240234375,435.5,0.5867856740951538,0.4406999945640564,NA,NA,NA,Missouri-Mel Carnahan,6.078787803649902,9.93968677520752,NA,0.6134970188140869,1,2,25,4,17,13,1,16.10826301574707,1
36,35,30,5,1,5,0,MO,1994,NA,NA,NA,NA,0,0,1,0,3.625,0,0,0,5.929999828338623,20729.890625,449,0.5867856740951538,0.4406999945640564,NA,NA,NA,Missouri-Mel Carnahan,6.109248161315918,9.939379692077637,NA,0.6012269854545593,1,2,25,5,22,13,2,16.17540740966797,1
30,28,28,2,2,1,0,MO,1995,NA,NA,NA,NA,0,0,1,0,3.625,0,0,0,5.079999923706055,20729.890625,462.5,0.5867856740951538,0.4406999945640564,NA,NA,NA,Missouri-Mel Carnahan,6.138805866241455,9.939379692077637,NA,0.5337423086166382,1,2,25,2,17,13,3,16.235944747924805,1
22,20,17,1,2,5,0,MO,1996,1.5019999742507935,1.5019999742507935,1.0019999742507935,0.8898636698722839,1,0,1,0,3.625,0,0,0,5.929999828338623,22044.609375,476,0.5867856740951538,0.47540000081062317,1.2519999742507935,1.0652120113372803,1.0160009860992432,Missouri-Mel Carnahan,6.167517185211182,10.000869750976562,0.4601798951625824,0.5337423086166382,1,2,25,1,7,13,4,16.279455184936523,1
18,15,14,1,1,2,2,MO,1997,1.468999981880188,1.468999981880188,0.9819999933242798,0.8431388735771179,0,0,1,1,3.625,0,0,0,6.230000019073486,22044.609375,453.8599853515625,0.5857295989990234,0.47540000081062317,1.2254999876022339,1.0652120113372803,1.0160009860992432,Missouri-Mel Carnahan,6.11998987197876,10.000869750976562,0.30405229330062866,0.5337423086166382,1,2,25,1,8,13,5,16.386747360229492,1
22,20,17,5,1,3,1,MO,1998,1.468999981880188,1.468999981880188,0.9819999933242798,0.8399484157562256,0,0,1,1,3.625,0,0,0,5.03000020980835,24302.2890625,431.7200012207031,0.5857295989990234,0.47540000081062317,1.2254999876022339,1.3429169654846191,1.379593014717102,Missouri-Mel Carnahan,6.0700907707214355,10.098369598388672,0.29972589015960693,0.5214723944664001,1,2,25,5,8,13,6,16.468141555786133,1
11,9,6,1,1,3,1,MO,1999,1.5490000247955322,1.5490000247955322,0.9860000014305115,0.8485795855522156,0,0,1,1,3.9000000953674316,0,0,0,4.179999828338623,24302.2890625,409.5799865722656,0.5857295989990234,0.47540000081062317,1.2675000429153442,1.3429169654846191,1.379593014717102,Missouri-Mel Carnahan,6.017570972442627,10.098369598388672,0.2662903070449829,0.5337423086166382,1,2,25,1,2,13,7,16.54636001586914,1
23,19,16,1,4,2,0,MO,2000,1.559999942779541,1.559999942779541,0.9860000014305115,0.8536834120750427,1,0,1,1,4.175000190734863,0,0,0,6.989999771118164,24302.2890625,387.44000244140625,0.5857295989990234,0.4708000123500824,1.2730000019073486,1.3437650203704834,1.408890962600708,Missouri-Mel Carnahan,5.962139129638672,10.098369598388672,0.2685661017894745,0.5276073813438416,1,2,25,1,7,13,8,16.5778751373291,1
20,17,16,1,3,3,0,MO,2001,1.6100000143051147,1.6100000143051147,1.1380000114440918,0.8761094808578491,0,0,1,0,4.449999809265137,1,0,0,3.359999895095825,24302.2890625,365.29998779296875,0.5046944618225098,0.4708000123500824,1.3739999532699585,1.3437650203704834,1.408890962600708,Missouri-Roger B. Wilson,5.9034528732299805,10.098369598388672,0.26852279901504517,0.5337423086166382,1,2,25,1,14,13,1,16.65593719482422,1
20,19,14,4,1,4,0,MO,2002,1.6059999465942383,1.6059999465942383,1.1950000524520874,0.876847505569458,0,0,1,0,3.625,1,0,0,2.5299999713897705,28616.380859375,343.1600036621094,0.5046944618225098,0.4708000123500824,1.4005000591278076,1.3403350114822388,1.5549609661102295,Missouri-Bob Holden,5.84110689163208,10.261770248413086,0.267078697681427,0.5337423086166382,1,2,25,4,6,13,1,16.74444580078125,1
27,26,24,1,1,3,0,MO,2003,1.7949999570846558,1.7949999570846558,1.6089999675750732,0.9359133839607239,0,0,1,0,3.6875,1,1,0,4.099999904632568,28616.380859375,321,0.5046944618225098,0.4708000123500824,1.7020000219345093,1.3403350114822388,1.5549609661102295,Missouri-Bob Holden,5.774550914764404,10.261770248413086,0.24917350709438324,0.4478527903556824,1,2,25,1,19,13,2,16.76714515686035,1
28,24,23,3,4,3,0,MO,2004,1.7940000295639038,1.7940000295639038,1.6089999675750732,0.9358224272727966,1,0,1,0,3.75,1,1,0,5.210000038146973,28616.380859375,346.5,0.5046944618225098,0.460999995470047,1.7015000581741333,1.2936749458312988,1.5412449836730957,Missouri-Bob Holden,5.850765228271484,10.261770248413086,0.24799799919128418,0.4478527903556824,1,2,25,3,13,13,3,16.785259246826172,1
47,46,42,5,1,5,0,MO,2005,1.8509999513626099,1.8509999513626099,1.6829999685287476,0.9377272129058838,0,1,0,0,3.75,0,0,0,3.880000114440918,28616.380859375,372,0.5150859355926514,0.5329999923706055,1.7669999599456787,1.2936749458312988,1.5412449836730957,Missouri-Matt Blunt,5.9215779304504395,10.261770248413086,0.24737140536308289,0.5950919985771179,1,2,25,5,19,13,1,16.844514846801758,1
50,48,45,7,2,4,0,MO,2006,1.850000023841858,1.850000023841858,1.7719999551773071,0.9344276189804077,0,1,0,0,3.75,0,0,0,6.170000076293945,28425.970703125,397.5,0.5150859355926514,0.5329999923706055,1.8109999895095825,1.250656008720398,1.6061450242996216,Missouri-Matt Blunt,5.98770809173584,10.25508975982666,0.25363001227378845,0.5889570713043213,1,2,25,9,20,13,2,16.893802642822266,1
39,37,31,7,2,8,0,MO,2007,1.8389999866485596,1.8389999866485596,1.7719999551773071,0.9526152610778809,0,1,0,0,3.75,0,0,0,4.909999847412109,28425.970703125,423,0.5150859355926514,0.5329999923706055,1.8055000305175781,1.250656008720398,1.6061450242996216,Missouri-Matt Blunt,6.049734115600586,10.25508975982666,0.24623920023441315,0.5644171833992004,1,2,25,8,12,13,3,16.92641830444336,1
40,37,33,6,3,6,0,MO,2008,1.8259999752044678,1.8259999752044678,1.694000005722046,0.9512453079223633,1,1,0,0,3.75,0,0,0,5,28425.970703125,448.5,0.5150859355926514,0.4936000108718872,1.7599999904632568,1.4592479467391968,1.655418038368225,Missouri-Matt Blunt,6.108136177062988,10.25508975982666,0.25178688764572144,0.5644171833992004,1,2,25,9,7,13,4,16.9776611328125,1
29,28,25,3,1,4,0,MO,2009,NA,NA,NA,NA,0,0,1,0,3.75,1,1,0,-2.2200000286102295,32564.150390625,474,0.5966013073921204,0.49230000376701355,NA,1.4592479467391968,1.655418038368225,Missouri-Jay Nixon,6.1633148193359375,10.390999794006348,NA,0.4539876878261566,1,2,25,4,12,13,1,17.02713394165039,1
27,27,25,1,0,2,0,MO,2010,NA,NA,NA,NA,0,0,1,0,3.75,1,1,0,1.3700000047683716,32564.150390625,499.5,0.5966013073921204,0.49230000376701355,NA,1.3788750171661377,1.8375550508499146,Missouri-Jay Nixon,6.2156081199646,10.390999794006348,NA,0.4539876878261566,1,2,25,2,19,13,2,17.065675735473633,1
25,25,23,2,0,2,0,MO,2011,NA,NA,NA,NA,0,0,1,0,3.75,1,1,0,4,32564.150390625,525,0.5966013073921204,0.49230000376701355,NA,1.3788750171661377,1.8375550508499146,Missouri-Jay Nixon,6.26530122756958,10.390999794006348,NA,0.3496932089328766,1,2,25,6,0,13,3,17.06482696533203,1
12,10,9,2,2,3,0,MO,2012,NA,NA,1.9950000047683716,NA,1,0,1,0,3.75,1,1,0,3.240000009536743,32564.150390625,550.5,0.5966013073921204,0.44279998540878296,1.9950000047683716,1.4549410343170166,1.7224329710006714,Missouri-Jay Nixon,6.3126420974731445,10.390999794006348,NA,0.34355831146240234,1,2,25,3,1,13,4,17.105043411254883,1
14,13,12,5,1,2,0,MO,2013,NA,NA,1.9950000047683716,NA,0,0,1,1,3.75,1,1,1,2.3299999237060547,32564.150390625,576,0.5628769397735596,0.44279998540878296,1.9950000047683716,1.4549410343170166,1.7224329710006714,Missouri-Jay Nixon,6.357841968536377,10.390999794006348,NA,0.3251534104347229,1,2,25,5,3,13,5,17.075105667114258,1
15,13,12,5,2,1,0,MO,2014,NA,NA,2.055999994277954,NA,0,0,1,1,3.75,1,1,0,NA,32564.150390625,601.5,0.5628769397735596,0.44279998540878296,2.055999994277954,1.4549410343170166,1.7224329710006714,Missouri-Jay Nixon,6.401088237762451,10.390999794006348,NA,0.3190183937549591,1,2,25,6,5,13,6,NA,1
11,9,9,3,2,0,0,MO,2015,NA,NA,NA,NA,0,0,1,1,3.75,1,1,1,NA,35915,627,0.5628769397735596,0.44279998540878296,NA,NA,1.7224329710006714,Missouri-Jay Nixon,6.442540168762207,10.488940238952637,NA,0.269938588142395,1,2,25,3,2,13,7,NA,1
30,30,19,8,0,0,0,MT,2000,1.4880000352859497,1.4880000352859497,1.5210000276565552,0.9097472429275513,1,1,0,1,3.674999952316284,0,0,0,6.900000095367432,2380.99609375,120.72000122070312,0.7916776537895203,0.5843999981880188,1.5045000314712524,1.702631950378418,1.8933629989624023,Montana-Marc Racicot,4.801723003387451,7.775693893432617,0.4577856957912445,0.5899999737739563,1,2,26,8,4,13,8,15.016945838928223,1
23,23,14,5,0,0,0,MT,2001,1.694000005722046,1.694000005722046,1.527999997138977,0.8967518210411072,0,1,0,0,3.700000047683716,0,0,0,5.28000020980835,2438.117919921875,121.1500015258789,0.5198923349380493,0.5843999981880188,1.6109999418258667,1.702631950378418,1.8933629989624023,Montana-Judy Martz,4.80525016784668,7.799392223358154,0.3164817988872528,0.5799999833106995,1,2,26,5,8,13,1,15.101823806762695,1
20,20,12,1,0,0,0,MT,2002,1.694000005722046,1.694000005722046,1.527999997138977,0.8967518210411072,0,1,0,0,3.625,0,0,0,2.700000047683716,2931.363037109375,121.58000183105469,0.5198923349380493,0.5843999981880188,1.6109999418258667,1.9925919771194458,2.0127780437469482,Montana-Judy Martz,4.8087639808654785,7.9835638999938965,0.3164817988872528,0.5799999833106995,1,2,26,1,9,13,2,15.146477699279785,1
24,24,12,3,0,0,0,MT,2003,1.7070000171661377,1.7070000171661377,1.5390000343322754,0.9194520711898804,0,1,0,0,3.6875,0,0,0,6.260000228881836,2931.363037109375,122,0.5198923349380493,0.5843999981880188,1.6230000257492065,1.9925919771194458,2.0127780437469482,Montana-Judy Martz,4.812183856964111,7.9835638999938965,0.2952977120876312,0.5299999713897705,1,2,26,3,7,13,3,15.180868148803711,1
